,BTC,ETH,USDT,USDC,BNB,XRP,BUSD,DOGE,ADA,MATIC,timestamp,ValueCategory
1410,0.65,1.13,0.22,0.0,-0.9,-0.54,-0.1,-0.69,0.56,-1.07,2023-01-10 15:30:04.968040,24h Change in %
1411,334730.0,163800.0,66410.0,43930.0,44190.0,17740.0,16370.0,10220.0,11090.0,7420.0,2023-01-10 15:30:04.974311,Market Cap in M$
1412,17443.77,1347.75,1.02,1.0,279.84,0.3547,1.0,0.07769,0.3252,0.8588,2023-01-10 16:00:06.829269,Price in $
1413,16530.0,6160.0,26390.0,2770.0,565.0,968.0,6410.0,616.0,533.0,315.0,2023-01-10 16:00:06.839919,24h Volume in M$
1414,-0.0,-0.31,0.0,0.0,-1.85,-1.66,-0.26,-2.57,-0.47,-2.41,2023-01-10 16:00:06.846190,24h Change in %
1415,333860.0,163110.0,66270.0,43930.0,44130.0,17700.0,16350.0,10150.0,11060.0,7400.0,2023-01-10 16:00:06.852643,Market Cap in M$
1416,17366.05,1342.17,1.02,1.0,278.26,0.352,1.0,0.07715,0.3195,0.8519,2023-01-10 16:30:03.920130,Price in $
1417,15830.0,6070.0,26000.0,2720.0,584.0,1080.0,6240.0,716.0,550.0,333.0,2023-01-10 16:30:03.926989,24h Volume in M$
1418,-0.09,0.5,0.0,-0.01,-1.73,-1.65,-0.09,-2.08,-2.95,-2.77,2023-01-10 16:30:03.932935,24h Change in %
1419,332490.0,162380.0,66260.0,43890.0,43880.0,17560.0,16360.0,10090.0,10860.0,7340.0,2023-01-10 16:30:03.939085,Market Cap in M$
1420,17543.72,1345.0,1.02,1.0,278.75,0.3534,1.0,0.07714,0.3219,0.8581,2023-01-10 17:00:06.655573,Price in $
1421,16210.0,5950.0,25730.0,2760.0,540.0,936.0,6240.0,580.0,522.0,296.0,2023-01-10 17:00:06.665137,24h Volume in M$
1422,-0.15,-0.67,-0.01,-0.01,-2.43,-1.81,-0.15,-3.2,-1.7,-2.7,2023-01-10 17:00:06.671393,24h Change in %
1423,333860.0,162820.0,66260.0,43930.0,43980.0,17670.0,16350.0,10100.0,10960.0,7390.0,2023-01-10 17:00:06.677937,Market Cap in M$
1424,17544.78,1344.87,1.02,1.0,278.91,0.3542,1.0,0.07699,0.3227,0.8569,2023-01-10 17:30:04.748760,Price in $
1425,16000.0,5860.0,25210.0,2720.0,528.0,927.0,6080.0,556.0,511.0,286.0,2023-01-10 17:30:04.755595,24h Volume in M$
1426,-0.28,-0.93,-0.01,0.0,-2.62,-1.63,-0.04,-3.7,-1.32,-3.11,2023-01-10 17:30:04.761217,24h Change in %
1427,333850.0,162810.0,66270.0,43940.0,43990.0,17680.0,16370.0,10080.0,10970.0,7380.0,2023-01-10 17:30:04.767022,Market Cap in M$
1428,17566.87,1346.49,1.02,1.0,279.15,0.355,1.0,0.07728,0.3241,0.8591,2023-01-10 18:00:04.186572,Price in $
1429,15940.0,5850.0,24960.0,2700.0,522.0,919.0,6010.0,546.0,509.0,282.0,2023-01-10 18:00:04.193583,24h Volume in M$
1430,-0.18,-0.74,-0.01,0.01,-2.3,-1.61,0.01,-2.93,-0.89,-2.68,2023-01-10 18:00:04.199764,24h Change in %
1431,334140.0,162950.0,66270.0,43940.0,44020.0,17710.0,16370.0,10110.0,11020.0,7400.0,2023-01-10 18:00:04.206026,Market Cap in M$
1432,17626.0,1358.93,1.02,1.0,281.42,0.3561,1.0,0.07818,0.3248,0.8631,2023-01-10 18:30:04.366295,Price in $
1433,15780.0,5800.0,24680.0,2660.0,516.0,914.0,5900.0,536.0,501.0,275.0,2023-01-10 18:30:04.372766,24h Volume in M$
1434,0.0,-0.45,-0.0,-0.0,-2.06,-1.38,-0.03,-2.21,0.32,-2.36,2023-01-10 18:30:04.378242,24h Change in %
1435,335220.0,163510.0,66270.0,43750.0,44110.0,17770.0,16309.0,10160.0,11050.0,7430.0,2023-01-10 18:30:04.384103,Market Cap in M$
1436,17659.29,1363.02,1.02,1.0,281.62,0.357,1.0,0.0783,0.3264,0.8656,2023-01-10 19:00:05.992013,Price in $
1437,16070.0,5860.0,24760.0,2670.0,514.0,907.0,5900.0,534.0,495.0,275.0,2023-01-10 19:00:05.999106,24h Volume in M$
1438,0.42,0.46,-0.0,-0.0,-0.64,-0.32,-0.04,-1.02,1.52,-0.45,2023-01-10 19:00:06.005088,24h Change in %
1439,335810.0,163970.0,66270.0,43750.0,44150.0,17810.0,16300.0,10180.0,11100.0,7460.0,2023-01-10 19:00:06.011862,Market Cap in M$
1440,17654.98,1363.14,1.02,1.0,281.47,0.3573,1.0,0.07851,0.3277,0.8669,2023-01-10 19:30:03.821106,Price in $
1441,16100.0,5870.0,24700.0,2670.0,503.0,904.0,5890.0,529.0,488.0,271.0,2023-01-10 19:30:03.827494,24h Volume in M$
1442,0.44,0.54,-0.0,0.01,-0.65,-0.77,-0.01,-0.67,2.17,-0.1,2023-01-10 19:30:03.832967,24h Change in %
1443,335790.0,163940.0,66270.0,43750.0,44110.0,17830.0,16300.0,10190.0,11140.0,7460.0,2023-01-10 19:30:03.838736,Market Cap in M$
1444,17663.16,1361.83,1.02,1.0,281.32,0.3569,1.0,0.07828,0.3269,0.8653,2023-01-10 20:00:07.474572,Price in $
1445,16070.0,5870.0,24720.0,2670.0,507.0,906.0,5890.0,532.0,492.0,273.0,2023-01-10 20:00:07.481565,24h Volume in M$
1446,0.41,0.32,-0.02,-0.01,-0.75,-0.65,-0.07,-1.15,1.86,-0.43,2023-01-10 20:00:07.487330,24h Change in %
1447,335940.0,163870.0,66260.0,43750.0,44120.0,17810.0,16300.0,10180.0,11120.0,7460.0,2023-01-10 20:00:07.493323,Market Cap in M$
1448,17367.83,1341.41,1.02,1.0,278.24,0.3533,1.0,0.0772,0.3199,0.8537,2023-01-10 20:30:03.662235,Price in $
1449,15810.0,6160.0,26060.0,2720.0,586.0,1100.0,6280.0,718.0,547.0,335.0,2023-01-10 20:30:03.668862,24h Volume in M$
1450,-0.1,0.74,0.02,-0.02,-1.43,-0.73,-0.05,-1.59,-2.32,-2.26,2023-01-10 20:30:03.674544,24h Change in %
1451,332330.0,162500.0,66350.0,43890.0,43910.0,17650.0,16370.0,10110.0,10890.0,7350.0,2023-01-10 20:30:03.680624,Market Cap in M$
1452,17717.5,1365.34,1.02,1.0,283.73,0.359,1.0,0.07885,0.3286,0.8706,2023-01-10 21:00:07.573068,Price in $
1453,15980.0,5870.0,24420.0,2690.0,489.0,859.0,5790.0,500.0,468.0,255.0,2023-01-10 21:00:07.579971,24h Volume in M$
1454,1.63,1.86,0.01,0.01,2.31,1.31,-0.09,2.27,4.16,2.17,2023-01-10 21:00:07.585848,24h Change in %
1455,337060.0,164300.0,66280.0,43680.0,44510.0,17910.0,16309.0,10260.0,11190.0,7500.0,2023-01-10 21:00:07.591963,Market Cap in M$
1456,17693.16,1363.32,1.02,1.0,283.54,0.3582,1.0,0.07858,0.3276,0.8712,2023-01-10 21:30:03.812550,Price in $
1457,15830.0,5820.0,24210.0,2680.0,484.0,845.0,5770.0,493.0,452.0,251.0,2023-01-10 21:30:03.819015,24h Volume in M$
1458,1.24,1.21,0.01,0.0,1.53,0.68,-0.04,1.26,2.89,1.51,2023-01-10 21:30:03.824533,24h Change in %
1459,336670.0,164050.0,66280.0,43670.0,44450.0,17880.0,16309.0,10220.0,11150.0,7500.0,2023-01-10 21:30:03.830381,Market Cap in M$
1460,17706.43,1362.22,1.02,1.0,283.33,0.358,1.0,0.07851,0.3273,0.8714,2023-01-10 22:00:07.342624,Price in $
1461,15740.0,5820.0,24050.0,2650.0,482.0,836.0,5710.0,483.0,435.0,250.0,2023-01-10 22:00:07.349567,24h Volume in M$
1462,1.69,1.98,0.12,0.0,2.44,1.74,-0.07,2.68,2.93,2.39,2023-01-10 22:00:07.355370,24h Change in %
1463,336900.0,164360.0,66350.0,43670.0,44560.0,17900.0,16309.0,10240.0,11160.0,7520.0,2023-01-10 22:00:07.361398,Market Cap in M$
1464,17667.55,1360.68,1.02,1.0,282.56,0.3566,1.0,0.07839,0.3267,0.8686,2023-01-10 22:30:03.876984,Price in $
1465,15740.0,5810.0,23970.0,2640.0,475.0,826.0,5700.0,480.0,427.0,251.0,2023-01-10 22:30:03.883587,24h Volume in M$
1466,1.36,1.67,0.2,0.02,2.23,1.29,0.09,2.13,2.33,1.88,2023-01-10 22:30:03.889092,24h Change in %
1467,336370.0,164430.0,66410.0,43660.0,44540.0,17890.0,16329.0,10250.0,11170.0,7510.0,2023-01-10 22:30:03.894909,Market Cap in M$
1468,17676.23,1359.76,1.02,1.0,282.44,0.3562,1.0,0.07921,0.3264,0.8679,2023-01-10 23:00:04.429867,Price in $
1469,15840.0,5820.0,24020.0,2650.0,472.0,823.0,5730.0,481.0,427.0,252.0,2023-01-10 23:00:04.446024,24h Volume in M$
1470,1.34,1.12,-0.0,0.0,1.29,0.5,-0.05,2.44,1.45,1.22,2023-01-10 23:00:04.466415,24h Change in %
1471,336420.0,163720.0,66280.0,43650.0,44310.0,17790.0,16309.0,10320.0,11120.0,7470.0,2023-01-10 23:00:04.481756,Market Cap in M$
1472,17668.58,1359.27,1.02,1.0,283.06,0.3573,1.0,0.07903,0.3295,0.8718,2023-01-10 23:30:04.006943,Price in $
1473,15740.0,5780.0,23790.0,2630.0,470.0,812.0,5710.0,486.0,418.0,249.0,2023-01-10 23:30:04.013543,24h Volume in M$
1474,1.39,1.23,0.0,0.0,1.93,1.08,-0.0,2.73,2.17,2.05,2023-01-10 23:30:04.019202,24h Change in %
1475,336010.0,163550.0,66280.0,43650.0,44390.0,17820.0,16309.0,10290.0,11140.0,7500.0,2023-01-10 23:30:04.025163,Market Cap in M$
1476,17679.73,1358.57,1.02,1.0,282.85,0.3555,1.0,0.07928,0.3292,0.8709,2023-01-11 00:00:07.216643,Price in $
1477,15790.0,5820.0,23820.0,2630.0,470.0,814.0,5710.0,490.0,415.0,250.0,2023-01-11 00:00:07.224084,24h Volume in M$
1478,1.42,1.1,0.01,0.08,1.74,0.54,-0.09,2.78,1.72,1.81,2023-01-11 00:00:07.230363,24h Change in %
1479,336410.0,163530.0,66280.0,43690.0,44390.0,17770.0,16290.0,10330.0,11130.0,7510.0,2023-01-11 00:00:07.237896,Market Cap in M$
1480,17679.97,1358.74,1.02,1.0,283.32,0.3562,1.0,0.07848,0.3285,0.8719,2023-01-11 00:30:04.151985,Price in $
1481,15750.0,5830.0,23780.0,2640.0,466.0,814.0,5700.0,490.0,409.0,248.0,2023-01-11 00:30:04.158796,24h Volume in M$
1482,1.44,0.95,0.02,-0.0,1.12,0.07,-0.02,1.31,0.88,1.47,2023-01-11 00:30:04.164395,24h Change in %
1483,336420.0,163550.0,66280.0,43680.0,44430.0,17770.0,16300.0,10280.0,11120.0,7500.0,2023-01-11 00:30:04.170275,Market Cap in M$
1484,17706.87,1361.41,1.02,1.0,282.76,0.3559,1.0,0.07877,0.3284,0.8713,2023-01-11 01:00:03.785396,Price in $
1485,15820.0,5850.0,23790.0,2650.0,462.0,811.0,5700.0,489.0,399.0,248.0,2023-01-11 01:00:03.792527,24h Volume in M$
1486,1.48,1.12,0.01,-0.01,0.67,-0.17,-0.03,1.19,0.98,1.04,2023-01-11 01:00:03.798526,24h Change in %
1487,336810.0,163930.0,66280.0,43680.0,44400.0,17770.0,16309.0,10320.0,11120.0,7510.0,2023-01-11 01:00:03.804859,Market Cap in M$
1488,17677.69,1358.28,1.02,1.0,282.26,0.354,1.0,0.07841,0.3273,0.867,2023-01-11 01:30:03.259101,Price in $
1489,15890.0,5770.0,23720.0,2680.0,457.0,807.0,5700.0,484.0,393.0,245.0,2023-01-11 01:30:03.265536,24h Volume in M$
1490,1.44,0.88,-0.0,-0.01,0.9,0.09,0.0,0.94,0.75,0.97,2023-01-11 01:30:03.271042,24h Change in %
1491,336530.0,163550.0,66270.0,43680.0,44300.0,17700.0,16309.0,10280.0,11100.0,7480.0,2023-01-11 01:30:03.276830,Market Cap in M$
1492,17694.7,1360.78,1.02,1.0,282.55,0.3541,1.0,0.07849,0.3284,0.8708,2023-01-11 02:00:06.342997,Price in $
1493,15930.0,5760.0,23690.0,2680.0,456.0,805.0,5720.0,484.0,391.0,245.0,2023-01-11 02:00:06.360293,24h Volume in M$
1494,1.41,1.01,-0.0,0.0,0.88,0.16,-0.14,1.01,1.25,1.3,2023-01-11 02:00:06.375129,24h Change in %
1495,336460.0,163720.0,66280.0,43680.0,44300.0,17670.0,16300.0,10260.0,11110.0,7500.0,2023-01-11 02:00:06.387623,Market Cap in M$
1496,17660.39,1356.2,1.02,1.0,281.45,0.3534,1.0,0.07782,0.3232,0.8665,2023-01-11 02:30:03.593386,Price in $
1497,15890.0,5680.0,23720.0,2720.0,453.0,804.0,5800.0,482.0,388.0,243.0,2023-01-11 02:30:03.599961,24h Volume in M$
1498,1.27,0.59,0.0,-0.0,0.48,0.02,-0.14,0.22,-0.3,0.78,2023-01-11 02:30:03.605596,24h Change in %
1499,335830.0,163160.0,66270.0,43690.0,44130.0,17640.0,16300.0,10170.0,10940.0,7460.0,2023-01-11 02:30:03.611612,Market Cap in M$
1500,17653.97,1355.53,1.02,1.0,281.22,0.354,1.0,0.07775,0.3231,0.8673,2023-01-11 03:00:07.459815,Price in $
1501,15790.0,5650.0,23440.0,2720.0,449.0,776.0,5760.0,460.0,371.0,238.0,2023-01-11 03:00:07.466496,24h Volume in M$
1502,1.23,0.79,-0.0,-0.0,0.97,0.98,-0.14,2.15,1.65,1.44,2023-01-11 03:00:07.472294,24h Change in %
1503,335690.0,163110.0,66270.0,43700.0,44110.0,17700.0,16280.0,10170.0,10920.0,7470.0,2023-01-11 03:00:07.478370,Market Cap in M$
1504,17689.48,1359.36,1.02,1.0,282.34,0.3539,1.0,0.07832,0.3274,0.8676,2023-01-11 03:30:04.107665,Price in $
1505,15910.0,5760.0,23700.0,2680.0,456.0,807.0,5710.0,484.0,392.0,246.0,2023-01-11 03:30:04.114420,24h Volume in M$
1506,1.44,1.01,0.0,-0.0,0.77,-0.12,0.07,0.57,0.91,0.76,2023-01-11 03:30:04.120313,24h Change in %
1507,336700.0,163870.0,66280.0,43680.0,44360.0,17700.0,16320.0,10270.0,11100.0,7490.0,2023-01-11 03:30:04.126506,Market Cap in M$
1508,17654.66,1353.53,1.02,1.0,280.47,0.3541,1.0,0.07776,0.3217,0.8648,2023-01-11 04:00:04.231437,Price in $
1509,15940.0,5740.0,23630.0,2740.0,450.0,780.0,5820.0,462.0,367.0,241.0,2023-01-11 04:00:04.238480,24h Volume in M$
1510,1.22,0.58,-0.0,-0.0,0.59,0.47,-0.13,1.51,0.69,0.93,2023-01-11 04:00:04.245548,24h Change in %
1511,335680.0,162830.0,66270.0,43690.0,43970.0,17670.0,16290.0,10170.0,10880.0,7450.0,2023-01-11 04:00:04.253017,Market Cap in M$
1512,17644.73,1353.17,1.02,1.0,280.46,0.3556,0.9998,0.07782,0.3215,0.8645,2023-01-11 04:30:04.194627,Price in $
1513,15880.0,5680.0,23510.0,2730.0,448.0,780.0,5810.0,457.0,363.0,240.0,2023-01-11 04:30:04.201177,24h Volume in M$
1514,1.19,0.49,0.01,-0.01,0.6,0.82,-0.15,1.47,0.64,0.79,2023-01-11 04:30:04.206679,24h Change in %
1515,335700.0,162830.0,66270.0,43720.0,43970.0,17740.0,16440.0,10170.0,10870.0,7450.0,2023-01-11 04:30:04.212537,Market Cap in M$
1516,17647.71,1353.58,1.02,1.0,280.46,0.3715,1.0,0.07756,0.3198,0.8628,2023-01-11 05:00:06.565192,Price in $
1517,15910.0,5660.0,23520.0,2710.0,449.0,862.0,5820.0,459.0,363.0,240.0,2023-01-11 05:00:06.577562,24h Volume in M$
1518,1.14,0.21,0.01,0.01,0.25,5.18,-0.07,0.8,-0.58,0.14,2023-01-11 05:00:06.585466,24h Change in %
1519,335700.0,162830.0,66270.0,43720.0,44000.0,18510.0,16450.0,10140.0,10810.0,7430.0,2023-01-11 05:00:06.591915,Market Cap in M$
1520,17639.27,1353.81,1.02,1.0,280.79,0.3712,1.0,0.07789,0.3204,0.8645,2023-01-11 05:30:03.642919,Price in $
1521,15890.0,5640.0,23510.0,2710.0,449.0,913.0,5810.0,459.0,363.0,240.0,2023-01-11 05:30:03.649395,24h Volume in M$
1522,1.11,0.4,0.22,0.0,0.38,5.32,0.04,1.15,-0.32,0.49,2023-01-11 05:30:03.654870,24h Change in %
1523,335670.0,163120.0,66410.0,43720.0,44100.0,18540.0,16470.0,10190.0,10840.0,7450.0,2023-01-11 05:30:03.660688,Market Cap in M$
1524,17662.46,1355.37,1.02,1.0,281.68,0.3681,1.0,0.07795,0.3213,0.8686,2023-01-11 06:00:03.125712,Price in $
1525,15930.0,5550.0,23480.0,2720.0,449.0,1000.0,5810.0,460.0,363.0,240.0,2023-01-11 06:00:03.143724,24h Volume in M$
1526,1.13,0.36,-0.0,0.01,0.5,3.85,-0.06,0.74,-0.53,0.72,2023-01-11 06:00:03.156052,24h Change in %
1527,336070.0,163060.0,66270.0,43720.0,44160.0,18360.0,16450.0,10180.0,10860.0,7480.0,2023-01-11 06:00:03.171393,Market Cap in M$
1528,17557.15,1355.31,1.02,1.0,280.86,0.3668,1.0,0.07815,0.3203,0.8724,2023-01-11 06:30:02.980067,Price in $
1529,16040.0,5620.0,23570.0,2740.0,453.0,1020.0,5840.0,464.0,363.0,243.0,2023-01-11 06:30:02.986989,24h Volume in M$
1530,1.06,0.4,-0.14,0.0,0.54,3.53,-0.05,1.34,-0.44,1.04,2023-01-11 06:30:02.992775,24h Change in %
1531,336010.0,163080.0,66270.0,43730.0,44300.0,18300.0,16460.0,10220.0,10890.0,7510.0,2023-01-11 06:30:02.999379,Market Cap in M$
1532,17572.18,1356.51,1.02,1.0,281.33,0.3634,1.0,0.07825,0.3208,0.8748,2023-01-11 07:00:03.168299,Price in $
1533,16090.0,5630.0,23560.0,2730.0,453.0,1050.0,5840.0,462.0,362.0,245.0,2023-01-11 07:00:03.175543,24h Volume in M$
1534,1.42,0.68,0.18,-0.0,1.02,2.81,-0.03,1.67,0.25,1.54,2023-01-11 07:00:03.182282,24h Change in %
1535,336440.0,163180.0,66390.0,43730.0,44370.0,18120.0,16460.0,10230.0,10900.0,7530.0,2023-01-11 07:00:03.189125,Market Cap in M$
1536,17582.6,1358.11,1.02,1.0,281.14,0.3662,1.0,0.07823,0.321,0.8741,2023-01-11 07:30:04.158236,Price in $
1537,16079.0,5630.0,23480.0,2730.0,453.0,1060.0,5840.0,460.0,361.0,247.0,2023-01-11 07:30:04.165269,24h Volume in M$
1538,1.38,0.89,0.01,0.01,1.1,3.76,-0.1,1.87,0.47,1.69,2023-01-11 07:30:04.171044,24h Change in %
1539,336350.0,163400.0,66270.0,43730.0,44360.0,18240.0,16460.0,10230.0,10910.0,7520.0,2023-01-11 07:30:04.177122,Market Cap in M$
1540,17577.99,1357.56,1.02,1.0,281.58,0.3667,1.0,0.07816,0.3202,0.8717,2023-01-11 08:00:06.482450,Price in $
1541,16180.0,5650.0,23530.0,2730.0,455.0,1060.0,5870.0,459.0,361.0,248.0,2023-01-11 08:00:06.489978,24h Volume in M$
1542,1.36,0.83,0.01,0.0,1.16,4.02,-0.12,1.61,-0.02,1.44,2023-01-11 08:00:06.496378,24h Change in %
1543,336340.0,163330.0,66270.0,43730.0,44420.0,18300.0,16450.0,10220.0,10890.0,7500.0,2023-01-11 08:00:06.503074,Market Cap in M$
1544,17548.07,1355.0,1.02,1.0,281.03,0.3684,1.0,0.07785,0.3186,0.87,2023-01-11 08:30:03.371281,Price in $
1545,16140.0,5630.0,23420.0,2710.0,453.0,1060.0,5820.0,445.0,358.0,246.0,2023-01-11 08:30:03.377865,24h Volume in M$
1546,1.07,0.46,0.01,0.01,0.69,4.38,-0.03,0.76,-0.81,1.17,2023-01-11 08:30:03.383723,24h Change in %
1547,335930.0,163110.0,66270.0,43740.0,44320.0,18410.0,16460.0,10190.0,10830.0,7500.0,2023-01-11 08:30:03.389855,Market Cap in M$
1548,17564.59,1355.96,1.02,1.0,281.23,0.365,1.0,0.07788,0.3186,0.8702,2023-01-11 09:00:04.137213,Price in $
1549,16050.0,5570.0,23290.0,2720.0,449.0,1080.0,5780.0,435.0,351.0,243.0,2023-01-11 09:00:04.154176,24h Volume in M$
1550,0.94,0.4,-0.0,0.01,0.89,3.12,-0.1,0.44,-1.21,0.92,2023-01-11 09:00:04.161971,24h Change in %
1551,335930.0,163150.0,66270.0,43740.0,44360.0,18230.0,16450.0,10180.0,10840.0,7500.0,2023-01-11 09:00:04.168498,Market Cap in M$
1552,17583.3,1357.98,1.02,1.0,281.72,0.3673,1.0,0.07802,0.3193,0.8739,2023-01-11 09:30:04.359762,Price in $
1553,16030.0,5540.0,23210.0,2710.0,447.0,1080.0,5750.0,428.0,349.0,243.0,2023-01-11 09:30:04.366541,24h Volume in M$
1554,1.03,0.34,-0.18,-0.02,0.55,3.89,-0.05,0.13,-1.3,1.16,2023-01-11 09:30:04.372547,24h Change in %
1555,336540.0,163450.0,66270.0,43740.0,44450.0,18360.0,16460.0,10220.0,10860.0,7530.0,2023-01-11 09:30:04.378855,Market Cap in M$
1556,17585.03,1358.43,1.02,1.0,281.94,0.3682,1.0,0.07815,0.32,0.8768,2023-01-11 10:00:06.903252,Price in $
1557,16050.0,5530.0,23190.0,2700.0,444.0,1090.0,5750.0,422.0,349.0,244.0,2023-01-11 10:00:06.910765,24h Volume in M$
1558,1.01,0.36,0.02,-0.01,0.81,4.2,-0.03,0.38,-0.68,1.69,2023-01-11 10:00:06.917733,24h Change in %
1559,336290.0,163440.0,66270.0,43740.0,44460.0,18390.0,16450.0,10220.0,10880.0,7550.0,2023-01-11 10:00:06.924038,Market Cap in M$
1560,17582.16,1358.56,1.02,1.0,282.07,0.3691,1.0,0.07815,0.3202,0.8756,2023-01-11 10:30:03.974870,Price in $
1561,16010.0,5500.0,23100.0,2680.0,443.0,1100.0,5720.0,417.0,347.0,244.0,2023-01-11 10:30:03.981662,24h Volume in M$
1562,1.03,0.27,0.01,-0.02,0.85,4.08,-0.08,0.59,-0.77,1.44,2023-01-11 10:30:03.987440,24h Change in %
1563,336170.0,163350.0,66270.0,43760.0,44470.0,18410.0,16430.0,10210.0,10880.0,7530.0,2023-01-11 10:30:03.993449,Market Cap in M$
1564,17573.23,1358.5,1.02,1.0,282.14,0.3689,1.0,0.0781,0.32,0.8745,2023-01-11 11:00:03.544949,Price in $
1565,16010.0,5520.0,23070.0,2680.0,442.0,1100.0,5730.0,414.0,346.0,244.0,2023-01-11 11:00:03.557457,24h Volume in M$
1566,0.95,0.12,0.01,-0.0,0.58,3.93,-0.06,0.2,-1.52,1.42,2023-01-11 11:00:03.572481,24h Change in %
1567,336230.0,163510.0,66270.0,43760.0,44500.0,18430.0,16430.0,10210.0,10890.0,7530.0,2023-01-11 11:00:03.587649,Market Cap in M$
1568,17568.54,1357.69,1.02,1.0,281.85,0.367,1.0,0.0778,0.319,0.8722,2023-01-11 11:30:04.443003,Price in $
1569,15950.0,5450.0,22910.0,2660.0,439.0,1110.0,5690.0,403.0,339.0,242.0,2023-01-11 11:30:04.449768,24h Volume in M$
1570,0.87,0.12,-0.19,-0.01,0.57,3.32,-0.08,-0.98,-1.64,1.12,2023-01-11 11:30:04.455793,24h Change in %
1571,336070.0,163310.0,66280.0,43760.0,44460.0,18310.0,16430.0,10170.0,10850.0,7500.0,2023-01-11 11:30:04.462024,Market Cap in M$
1572,17569.22,1358.97,1.02,1.0,281.79,0.3672,1.0,0.07786,0.3196,0.8724,2023-01-11 12:00:05.651724,Price in $
1573,15950.0,5430.0,22850.0,2670.0,438.0,1120.0,5690.0,390.0,337.0,240.0,2023-01-11 12:00:05.658959,24h Volume in M$
1574,0.85,0.54,-0.16,-0.02,1.02,3.82,0.12,-0.21,-1.03,1.77,2023-01-11 12:00:05.669831,24h Change in %
1575,335960.0,163520.0,66270.0,43760.0,44450.0,18330.0,16440.0,10180.0,10870.0,7510.0,2023-01-11 12:00:05.676586,Market Cap in M$
1576,17550.23,1356.1,1.02,1.0,281.18,0.3674,1.0,0.07757,0.3187,0.8706,2023-01-11 12:30:02.957887,Price in $
1577,15950.0,5450.0,22800.0,2700.0,435.0,1120.0,5690.0,380.0,333.0,236.0,2023-01-11 12:30:02.964845,24h Volume in M$
1578,1.04,0.53,0.01,0.01,1.0,4.1,-0.03,0.27,-0.6,1.9,2023-01-11 12:30:02.970590,24h Change in %
1579,335760.0,163160.0,66280.0,43800.0,44320.0,18320.0,16430.0,10140.0,10840.0,7490.0,2023-01-11 12:30:02.976790,Market Cap in M$
1580,17552.58,1354.7,1.02,1.0,281.75,0.3688,1.0,0.0775,0.3179,0.8705,2023-01-11 13:00:04.363732,Price in $
1581,15990.0,5440.0,22830.0,2680.0,435.0,1120.0,5770.0,370.0,328.0,235.0,2023-01-11 13:00:04.370947,24h Volume in M$
1582,1.12,0.51,0.0,0.0,1.38,4.83,0.12,0.81,-0.57,2.33,2023-01-11 13:00:04.376970,24h Change in %
1583,335840.0,163120.0,66270.0,43800.0,44450.0,18450.0,16430.0,10140.0,10810.0,7510.0,2023-01-11 13:00:04.383466,Market Cap in M$
1584,17563.11,1357.94,1.02,1.0,282.94,0.3715,1.0,0.07768,0.3185,0.8731,2023-01-11 13:30:03.763902,Price in $
1585,15910.0,5410.0,22710.0,2650.0,435.0,1130.0,5750.0,363.0,321.0,233.0,2023-01-11 13:30:03.770497,24h Volume in M$
1586,0.98,0.61,0.0,0.0,1.7,5.37,-0.04,0.91,-0.26,2.56,2023-01-11 13:30:03.776056,24h Change in %
1587,335870.0,163420.0,66270.0,43800.0,44630.0,18550.0,16430.0,10180.0,10840.0,7520.0,2023-01-11 13:30:03.781950,Market Cap in M$
1588,17540.81,1354.98,1.02,1.0,281.79,0.3712,1.0,0.07711,0.3162,0.8688,2023-01-11 14:00:07.639870,Price in $
1589,15980.0,5370.0,22740.0,2670.0,438.0,1150.0,5740.0,367.0,320.0,233.0,2023-01-11 14:00:07.646543,24h Volume in M$
1590,1.0,0.46,0.01,-0.01,1.36,5.31,-0.02,0.29,-1.02,2.05,2023-01-11 14:00:07.652275,24h Change in %
1591,335670.0,163090.0,66270.0,43800.0,44470.0,18550.0,16430.0,10090.0,10770.0,7480.0,2023-01-11 14:00:07.658309,Market Cap in M$
1592,17570.38,1357.92,1.02,1.0,281.92,0.3674,1.0,0.0778,0.3191,0.8721,2023-01-11 14:30:05.602215,Price in $
1593,15940.0,5440.0,22870.0,2660.0,439.0,1120.0,5680.0,394.0,338.0,242.0,2023-01-11 14:30:05.609014,24h Volume in M$
1594,0.96,0.47,0.02,-0.02,1.17,3.73,0.08,-0.46,-0.99,1.7,2023-01-11 14:30:05.614673,24h Change in %
1595,335990.0,163410.0,66280.0,43760.0,44470.0,18330.0,16430.0,10180.0,10860.0,7510.0,2023-01-11 14:30:05.620574,Market Cap in M$
1596,17543.3,1354.88,1.02,1.0,281.99,0.3775,1.0,0.07708,0.3165,0.869,2023-01-11 15:00:04.346055,Price in $
1597,15530.0,5160.0,22220.0,2570.0,435.0,1250.0,5580.0,359.0,315.0,230.0,2023-01-11 15:00:04.359724,24h Volume in M$
1598,0.73,0.06,0.0,-0.01,1.07,6.45,0.09,-0.47,-1.32,1.17,2023-01-11 15:00:04.371684,24h Change in %
1599,335600.0,163030.0,66270.0,43780.0,44480.0,18830.0,16430.0,10090.0,10770.0,7480.0,2023-01-11 15:00:04.386983,Market Cap in M$
1600,17542.01,1355.4,1.02,1.0,282.0,0.3779,0.9998,0.07713,0.316,0.8675,2023-01-11 15:30:03.613206,Price in $
